Age,Gender,House_size,State,Time,Y_Actual,state_impact,spend,Y_RN
57,1,2199,CA,43:28.3,0,5,0.45808919,0.68
53,1,1201,TX,43:31.5,1,1,0.820971204,0.54
48,0,1617,TX,35:33.0,0,1,0.862201999,0.21
40,0,2052,TX,11:53.8,0,1,0.396721968,0.33
51,1,1760,CA,54:24.1,0,5,0.420181654,0.99
49,0,1374,TX,07:24.8,0,1,0.369197336,0.51
57,1,1883,CA,03:30.2,0,5,0.2714903,0.69
48,1,1722,FL,00:45.9,1,1,0.5901935,0.32
53,0,1224,TX,18:37.8,0,1,0.456915248,0.01
52,1,1261,TX,14:57.9,1,1,0.381127309,0.46
40,0,1121,FL,29:24.6,0,1,0.580879479,0.81
52,1,533,NY,14:45.7,0,5,0.698989805,0.73
48,0,1358,FL,27:52.9,0,1,0.506734521,0.38
58,1,2428,CA,01:20.5,1,5,0.693291542,0.47
41,0,2238,TX,39:08.2,0,1,0.699504761,0.4
51,1,904,TX,50:43.1,0,1,0.555930421,0.96
46,1,2596,FL,26:35.6,0,1,0.545988676,0.43
42,1,806,FL,36:00.5,1,1,0.523413238,0.19
56,1,1071,TX,57:46.8,0,1,0.738556479,0.73
51,1,2757,CA,25:04.3,1,5,0.110087735,0.48
51,1,1623,CA,07:56.3,0,5,0.292471987,0.9
55,0,1165,TX,34:27.0,0,1,0.38298514,0.76
49,1,2243,FL,48:47.9,1,1,0.605326125,0.19
41,1,1872,IL,08:59.9,0,1,0.096739088,0.43
56,0,1652,TX,43:18.7,0,1,0.333140058,0.27
48,1,1720,FL,09:21.3,1,1,0.402428742,0.4
43,0,766,IL,00:51.3,0,1,0.443271579,0.34
45,1,2670,TX,33:27.7,0,1,0.322417721,0.73
52,0,1457,CA,21:36.7,0,5,0.648814433,0.18
54,1,2489,TX,37:03.6,1,1,0.676430234,0.44
51,1,742,NY,22:48.3,1,5,0.447209516,0.39
49,0,1494,CA,27:04.0,1,5,0.125759199,0
43,0,506,FL,40:29.4,0,1,0.372153745,0.55
45,1,1371,CA,26:14.0,0,5,0.234612696,0.94
55,1,1000,TX,21:18.2,1,1,0.318881175,0.61
48,1,768,NY,42:24.6,1,5,0.589811431,0.24
41,0,1517,IL,07:33.6,0,1,0.086622792,0.13
41,0,2981,FL,47:06.5,0,1,0.267130818,0.8
45,0,1336,CA,59:14.5,0,5,0.875968806,0.66
46,1,922,CA,20:58.3,0,5,0.638083908,0.45
59,0,2527,NY,02:42.3,0,5,0.566491153,0.02
59,0,1754,TX,45:24.2,0,1,0.975057711,0.48
58,0,2321,TX,09:23.9,0,1,0.099307578,0.92
40,1,1602,FL,42:45.3,0,1,0.510089651,0.94
42,0,967,NY,53:50.5,0,5,0.563115844,0.68
57,0,2109,IL,43:11.2,0,1,0.980240829,0.4
45,1,851,CA,13:17.1,0,5,0.211841264,0.5
45,0,2185,TX,31:59.8,0,1,0.188406486,0.87
42,1,2041,CA,21:49.1,1,5,0.851543093,0.19
57,0,588,IL,26:52.4,0,1,0.963338007,0.51
57,0,2501,TX,41:29.3,0,1,0.08680915,0.02
55,1,1007,FL,18:04.6,1,1,0.710009086,0.07
57,1,2752,TX,48:11.9,1,1,0.031796558,0.53
40,0,678,FL,02:52.4,0,1,0.384334759,1
45,1,953,CA,51:41.3,1,5,0.546242771,0.24
59,1,2495,TX,31:21.3,1,1,0.111051874,0.02
50,1,1120,CA,03:11.3,1,5,0.232293325,0.02
60,0,2278,IL,24:16.4,0,1,0.240771435,0.48
42,1,2497,CA,35:33.4,1,5,0.364472097,0.15
45,1,1731,TX,17:36.0,0,1,0.013647607,0.81
41,1,2234,CA,48:34.7,0,5,0.714363334,0.51
58,1,681,CA,06:03.0,0,5,0.71511019,0.96
41,1,2109,TX,25:39.2,0,1,0.637997137,0.89
52,0,2062,IL,11:17.7,0,1,0.82688392,0.7
57,1,2085,TX,07:57.0,1,1,0.824488169,0.4
49,1,2513,CA,25:55.5,0,5,0.390321263,0.49
51,1,2640,IL,50:50.8,0,1,0.937451794,0.94
48,1,2807,FL,26:52.8,0,1,0.079911121,0.47
40,0,1166,TX,09:30.2,0,1,0.174691398,0.39
58,0,587,FL,41:25.1,0,1,0.615076429,0.62
53,0,1503,CA,04:32.6,0,5,0.340538562,0.28
46,0,2435,CA,00:39.1,0,5,0.321939742,0.55
47,0,2056,CA,55:14.0,0,5,0.907350463,0.09
53,0,2022,CA,38:03.0,0,5,0.020569862,0.25
59,1,2709,CA,13:07.4,1,5,0.035409176,0.43
58,0,558,TX,36:25.6,0,1,0.320669099,0.28
53,0,597,NY,14:15.6,0,5,0.642325851,0.35
47,1,400,TX,38:37.3,1,1,0.453239375,0.02
52,1,524,FL,55:09.5,0,1,0.087061604,0.95
53,1,1655,TX,10:30.2,1,1,0.30919094,0.13
60,1,2840,CA,04:32.0,1,5,0.299569423,0.04
41,1,1600,FL,54:05.9,1,1,0.585937936,0.03
60,1,682,FL,11:12.9,0,1,0.32627513,0.95
58,0,1860,IL,16:06.7,0,1,0.215511631,0.2
41,1,1382,CA,39:26.8,0,5,0.461084783,0.71
54,1,540,CA,31:41.3,1,5,0.458520356,0.07
59,1,1612,NY,00:31.0,1,5,0.247000615,0.49
53,1,567,CA,21:52.3,0,5,0.641926471,0.73
59,0,1045,NY,43:21.9,0,5,0.842781176,0.03
43,1,2235,CA,32:36.3,0,5,0.855240983,0.66
49,1,741,CA,33:25.9,1,5,0.322658116,0.43
41,0,1520,CA,39:55.8,0,5,0.264178331,0.07
59,0,778,FL,30:04.1,1,1,0.368592535,0
41,1,621,TX,24:29.3,0,1,0.362465848,0.7
42,0,2971,TX,44:45.7,0,1,0.928522321,0.61
48,1,2230,FL,12:22.5,1,1,0.477314511,0.02
40,1,1161,CA,26:59.7,0,5,0.753304406,0.71
56,1,1995,CA,37:20.4,1,5,0.535546492,0.24
57,0,735,IL,04:29.1,0,1,0.259963056,0.69
58,1,837,IL,28:56.7,0,1,0.911278084,0.95
53,1,1693,TX,12:55.1,0,1,0.06550169,0.84
59,0,2607,CA,50:23.2,0,5,0.263348786,0.08
46,0,2893,NY,28:12.8,0,5,0.837124882,0.5
44,0,909,CA,57:04.0,0,5,0.042634264,0.53
47,1,2028,NY,24:25.0,1,5,0.56575862,0.34
42,1,572,CA,07:09.0,1,5,0.870150744,0.24
60,0,2849,CA,58:30.3,0,5,0.731441902,0.27
47,1,1800,FL,20:54.3,1,1,0.979916186,0.24
43,1,2806,FL,19:29.6,0,1,0.646437223,0.34
58,0,1163,IL,40:59.7,0,1,0.47756723,0.44
41,1,2857,FL,42:17.0,0,1,0.968637803,0.73
50,1,2617,CA,26:17.9,1,5,0.233613449,0.07
58,0,1783,NY,24:36.0,0,5,0.57465261,0.87
53,0,698,TX,55:51.6,0,1,0.28883504,0.72
46,1,1207,FL,40:54.0,0,1,0.485214003,0.77
55,0,867,CA,29:30.4,0,5,0.24737998,0.65
49,0,2801,NY,47:43.5,0,5,0.449238869,0.79
40,1,2219,CA,01:30.0,0,5,0.766680253,0.34
60,0,1155,CA,22:10.6,0,5,0.400478829,0.2
40,0,2590,IL,35:38.7,0,1,0.024379666,0.81
41,1,655,NY,25:40.4,0,5,0.770225175,0.93
45,1,1950,CA,39:04.2,0,5,0.624583443,0.63
46,0,1539,FL,37:11.9,0,1,0.09137763,0.48
52,0,2282,NY,07:22.9,0,5,0.883591684,0.08
44,0,1498,CA,13:49.7,0,5,0.790390412,0.54
60,1,2154,TX,41:32.0,1,1,0.669760613,0.34
57,0,1978,TX,49:59.9,0,1,0.940083325,0.14
59,1,1402,CA,36:49.2,1,5,0.914783751,0.4
41,1,538,FL,42:38.2,0,1,0.095343658,0.75
44,0,2433,FL,13:01.0,0,1,0.162741969,0.14
59,0,1878,TX,40:01.5,0,1,0.328181693,0.08
46,0,2545,NY,51:48.3,0,5,0.602513765,0.88
54,1,1857,CA,57:15.0,1,5,0.023564511,0.51
55,0,1459,FL,51:14.2,0,1,0.063154568,0.87
56,1,2457,CA,18:02.2,1,5,0.08010206,0.21
55,0,2722,IL,34:43.5,0,1,0.393641662,0.59
42,1,1730,CA,32:04.8,1,5,0.281161575,0.08
57,0,1353,IL,46:17.1,0,1,0.962368048,0.77
48,1,533,CA,31:39.4,1,5,0.909828075,0.34
40,1,1336,NY,01:00.1,0,5,0.315169349,0.83
58,1,1524,CA,48:24.9,1,5,0.516469481,0.14
40,1,1284,IL,13:56.5,0,1,0.065793286,0.6
50,0,1116,CA,51:33.8,0,5,0.708717434,0.92
48,0,2703,FL,07:01.6,0,1,0.07775943,0.64
47,1,1787,NY,10:19.7,0,5,0.78922532,0.94
55,1,2657,IL,16:59.3,1,1,0.134087781,0.59
57,1,1386,IL,48:49.1,0,1,0.856177017,0.71
46,0,1018,FL,04:58.5,0,1,0.460643917,0.65
46,0,972,TX,41:19.0,0,1,0.304888942,0.86
43,0,2929,NY,08:13.6,0,5,0.458864384,0.48
46,1,2532,IL,44:29.7,1,1,0.086901947,0.01
51,0,733,TX,56:26.7,0,1,0.841075275,0.95
40,0,2856,CA,32:53.9,0,5,0.034065799,0.53
41,1,2129,CA,02:07.9,1,5,0.096236837,0.2
46,1,2728,FL,19:04.8,0,1,0.392810791,0.79
49,0,440,CA,07:31.9,0,5,0.348409065,0.1
45,0,2529,TX,54:48.4,0,1,0.265052944,0.44
53,0,2999,CA,50:56.3,0,5,0.752812711,0.37
50,0,1034,IL,10:33.2,0,1,0.819214459,0.66
41,0,1079,NY,25:26.7,0,5,0.779829215,0.68
42,0,1945,FL,33:26.4,0,1,0.815860275,0.23
53,0,887,NY,19:33.6,0,5,0.321404416,0.91
40,0,2307,FL,12:20.3,0,1,0.317162393,0.48
51,1,1609,FL,12:22.0,1,1,0.401145193,0.35
41,1,1376,IL,05:31.7,1,1,0.263660426,0.28
54,1,1599,CA,35:24.4,0,5,0.664975343,0.69
54,0,499,TX,15:56.3,0,1,0.31279921,0.6
52,1,2775,TX,08:12.2,1,1,0.819757226,0.38
46,1,1686,TX,52:18.5,0,1,0.133167746,0.63
59,0,414,IL,00:45.1,0,1,0.675098588,0.02
47,0,2495,NY,27:07.7,0,5,0.461358382,1
59,1,2788,CA,21:55.0,0,5,0.833397546,1
42,0,2233,CA,56:45.9,0,5,0.727291558,0.94
52,0,1065,TX,57:31.4,0,1,0.751827462,0.1
60,1,2557,CA,05:07.6,1,5,0.548848705,0.24
40,0,2102,FL,34:18.5,0,1,0.785043374,0.95
48,0,2787,CA,21:27.2,0,5,0.947053938,0.04
59,1,1790,IL,26:20.9,1,1,0.250047908,0.2
59,0,1293,CA,33:45.9,0,5,0.923875852,0.15
42,0,2699,FL,36:30.5,0,1,0.277064678,0.22
53,0,1894,IL,35:31.7,0,1,0.181330275,0.76
43,1,1096,CA,15:55.8,0,5,0.762762889,0.62
54,0,477,NY,31:05.4,0,5,0.486563432,0.49
58,0,1615,IL,45:45.4,0,1,0.70025053,0.33
40,0,1505,TX,15:16.3,0,1,0.366047724,0.09
44,0,720,NY,37:50.1,0,5,0.508710912,0.22
49,1,1903,TX,00:38.7,0,1,0.692382597,0.64
57,1,2155,CA,12:55.1,1,5,0.856245106,0.18
55,1,579,FL,42:36.1,1,1,0.543041073,0.55
42,1,1618,FL,46:10.5,0,1,0.21953498,0.4
43,0,1281,CA,50:35.1,0,5,0.196996406,0.04
51,1,2957,TX,18:28.9,0,1,0.890856736,0.98
52,0,1261,NY,53:17.6,0,5,0.453441086,0.94
45,0,1317,FL,13:28.9,0,1,0.768760872,0.09
51,1,1729,CA,05:34.4,0,5,0.406097199,0.73
40,1,829,TX,52:22.7,0,1,0.708654378,0.52
40,1,2403,IL,09:53.5,0,1,0.367102445,0.68
47,1,2533,CA,57:52.9,0,5,0.25511216,0.8
46,1,961,IL,37:56.2,1,1,0.51687276,0.17
55,1,2203,TX,40:50.0,1,1,0.918259659,0.25
40,1,1232,CA,09:20.6,1,5,0.9613677,0.19
50,1,1089,CA,27:35.1,0,5,0.575377568,0.82
42,1,2935,CA,46:55.3,1,5,0.730468896,0.14
60,0,544,FL,22:31.4,0,1,0.442453781,0.93
53,0,1790,FL,12:11.3,0,1,0.733725155,0.33
54,0,1877,TX,26:07.2,0,1,0.70924833,0.87
53,0,2742,IL,22:16.3,0,1,0.848645722,0.84
48,0,2612,TX,37:02.1,0,1,0.363220492,0.93
50,0,665,IL,49:38.3,0,1,0.481988611,0.31
59,1,2839,NY,54:30.4,1,5,0.011680378,0.66
48,0,2177,NY,49:10.2,0,5,0.845513767,0.23
46,1,1823,CA,16:39.3,0,5,0.418593974,0.68
41,1,1864,NY,38:45.1,0,5,0.061180785,0.85
40,0,1838,CA,49:16.7,0,5,0.468764372,0.99
52,0,2983,CA,51:18.3,0,5,0.468152802,0.61
42,0,1297,IL,57:39.1,0,1,0.417841281,0.87
57,1,2305,IL,48:36.0,0,1,0.607007978,0.69
41,1,1052,CA,56:32.0,0,5,0.146552747,0.33
42,1,1400,TX,35:26.7,0,1,0.918976272,0.56
60,0,512,CA,33:50.8,0,5,0.454840346,0.69
47,1,1307,IL,40:32.8,1,1,0.733294831,0.13
46,0,1513,TX,16:45.1,0,1,0.426778681,0.3
53,0,1122,CA,04:30.2,0,5,0.67349582,0.65
56,0,1593,FL,05:05.0,0,1,0.879181083,0.68
46,0,2557,CA,41:01.2,0,5,0.199457127,0.42
47,0,1044,CA,52:17.7,0,5,0.19140615,0.23
55,0,1546,CA,06:42.8,0,5,0.12029829,0.92
53,0,2891,CA,33:04.5,0,5,0.168606087,0.23
49,0,2312,NY,44:18.7,0,5,0.207481231,0.84
54,0,949,CA,47:22.9,0,5,0.548243935,0.81
44,0,1234,TX,33:27.9,0,1,0.046952734,0.16
57,0,1264,NY,38:33.0,0,5,0.733855822,0.42
43,0,658,FL,59:05.3,0,1,0.131763719,0.74
42,0,642,TX,56:25.5,0,1,0.713245372,0.41
53,1,921,TX,42:20.8,1,1,0.130117454,0.14
46,1,704,IL,35:06.0,1,1,0.205791401,0.26
58,1,1675,FL,22:25.7,1,1,0.051710876,0.22
49,0,1905,NY,46:35.3,0,5,0.227738287,0.07
54,1,2409,CA,19:47.2,1,5,0.012741747,0.51
41,0,2102,TX,07:15.4,0,1,0.802022933,0.28
45,1,923,FL,19:10.8,0,1,0.120695484,0.83
59,0,502,TX,35:43.0,0,1,0.356138796,0.52
55,0,1819,CA,13:47.7,0,5,0.722049916,0.37
57,1,1707,NY,10:42.5,0,5,0.4345929,0.7
48,1,1354,CA,27:41.4,0,5,0.094301619,0.85
46,1,1498,IL,52:06.5,0,1,0.403105541,0.54
59,0,943,TX,39:06.2,0,1,0.044953713,0.53
58,1,2301,CA,16:38.1,0,5,0.956811698,0.79
45,1,1233,IL,31:52.3,0,1,0.307192106,0.56
49,0,2914,FL,26:19.7,0,1,0.923340536,0.06
55,0,1602,TX,19:26.9,0,1,0.451319194,0.67
57,0,732,NY,07:06.9,0,5,0.658465695,0.85
46,1,944,TX,59:18.5,1,1,0.953522776,0.29
45,0,677,CA,55:32.9,0,5,0.592338446,0.33
55,0,2937,CA,01:14.2,0,5,0.841011454,0.87
44,0,723,CA,51:58.9,0,5,0.609576448,0.86
46,1,2237,CA,57:37.2,0,5,0.926585086,0.76
59,0,2010,NY,46:30.6,0,5,0.470425233,0.3
52,1,1603,IL,48:24.7,0,1,0.890093241,0.65
52,1,2725,NY,01:48.0,1,5,0.016239804,0.09
53,0,571,TX,51:18.9,0,1,0.804121338,0.22
54,0,2700,FL,25:56.5,0,1,0.993441727,0.46
45,1,2486,TX,37:45.8,0,1,0.510056765,0.76
49,1,1683,CA,05:08.6,1,5,0.919885025,0.39
43,0,860,FL,24:08.1,0,1,0.72216493,0.17
50,1,1005,NY,35:06.9,0,5,0.732120257,0.73
54,1,491,TX,10:16.2,0,1,0.5456157,0.9
55,0,1238,TX,37:30.5,0,1,0.120453055,0.49
59,1,1596,CA,25:00.1,0,5,0.391667957,0.96
50,0,565,CA,53:30.7,0,5,0.474866254,0.83
59,0,2764,FL,57:17.1,0,1,0.773762436,0.95
46,1,1444,CA,21:13.6,0,5,0.5506213,0.5
51,0,2483,TX,31:06.9,0,1,0.414105706,0.14
53,0,2260,FL,45:23.4,0,1,0.87132764,0.78
41,1,1761,IL,27:00.3,0,1,0.36265208,0.56
44,1,2458,FL,30:56.8,1,1,0.998857101,0.25
54,0,1865,TX,51:10.7,0,1,0.055177181,0.43
46,1,1305,NY,36:21.3,0,5,0.846830834,0.74
56,1,762,NY,39:53.5,1,5,0.956534121,0.21
43,1,2422,TX,26:51.0,0,1,0.863970134,0.87
47,1,1308,FL,23:36.3,0,1,0.398937472,0.63
50,1,1454,TX,49:36.4,1,1,0.136704167,0.03
45,0,2080,TX,56:14.5,0,1,0.545083712,0.95
44,1,860,CA,46:37.2,1,5,0.403715193,0.12
53,1,2178,FL,46:06.8,0,1,0.123025115,0.71
53,1,2560,IL,11:49.8,1,1,0.508414369,0.29
51,0,1742,CA,45:30.9,0,5,0.719443013,0.13
53,1,1545,TX,12:33.1,1,1,0.709600257,0.41
52,0,1312,FL,05:56.6,0,1,0.344034556,0.03
50,0,2722,CA,16:06.4,0,5,0.796400785,0.49
40,0,2552,FL,35:57.3,0,1,0.621468017,0.96
58,0,1653,TX,36:18.0,0,1,0.271797303,0.72
42,1,1755,NY,40:52.1,0,5,0.254791005,0.8
43,1,1002,CA,30:33.6,0,5,0.732260633,0.62
53,0,994,TX,38:45.4,0,1,0.906040681,0.5
53,0,1106,TX,06:58.3,0,1,0.673849128,0.93
46,1,2097,IL,08:33.0,1,1,0.515310915,0.19
44,1,1483,FL,42:41.1,0,1,0.536386094,0.99
57,1,668,CA,11:17.1,1,5,0.316123574,0.38
53,1,585,IL,33:29.3,0,1,0.978711103,0.8
57,0,2694,NY,35:06.1,0,5,0.170960537,0.97
49,0,941,NY,07:33.4,0,5,0.018688147,0.99
57,1,1609,TX,04:00.0,1,1,0.171397614,0.02
55,0,2947,CA,37:32.5,0,5,0.127502291,0.86
48,1,2913,TX,02:32.6,0,1,0.155205029,0.52
59,1,1005,TX,25:37.8,1,1,0.38383649,0.31
46,0,1870,NY,56:29.1,0,5,0.827321774,0.74
40,1,1540,CA,26:17.2,0,5,0.64979123,0.27
41,0,2411,IL,10:46.9,0,1,0.238382141,0.18
50,1,2483,CA,51:23.9,1,5,0.47736591,0.02
44,0,886,TX,19:41.1,0,1,0.768979086,0.13
46,1,2755,NY,11:16.2,0,5,0.032593897,0.77
48,1,1173,NY,09:17.7,1,5,0.365902432,0.3
56,1,1274,FL,15:12.9,1,1,0.001173182,0.54
57,0,1381,IL,30:52.0,0,1,0.721070836,0.59
53,0,1167,TX,26:36.8,0,1,0.765551107,0.84
41,0,2451,NY,39:27.2,0,5,0.270054619,0.92
41,0,1232,CA,36:19.3,0,5,0.306423649,0.29
58,1,602,TX,39:42.5,1,1,0.245886798,0.17
49,0,2009,CA,16:41.8,0,5,0.096150242,0.91
50,0,2126,CA,02:18.8,0,5,0.532279066,0.44
59,1,2020,CA,05:24.8,1,5,0.894767908,0.27
50,0,1709,NY,35:44.3,0,5,0.201850939,0.22
56,0,653,FL,53:59.0,0,1,0.915919567,0.42
57,1,2591,FL,30:19.2,1,1,0.313825607,0.44
58,0,1129,TX,30:44.2,0,1,0.214290465,0.74
51,1,725,FL,11:15.2,0,1,0.631386586,0.98
59,0,2384,CA,41:15.2,0,5,0.873947839,0.77
52,0,643,FL,53:52.8,0,1,0.570336821,0.97
45,1,2305,TX,30:14.0,0,1,0.526716714,0.73
53,1,2994,CA,45:57.8,1,5,0.253424865,0.32
53,1,935,TX,11:01.7,0,1,0.682547205,0.61
56,0,639,FL,21:32.2,0,1,0.316693432,0.75
53,0,2011,FL,44:00.2,0,1,0.960650748,0.09
58,1,1712,FL,28:34.9,1,1,0.398053414,0.54
51,0,1779,TX,55:12.9,0,1,0.355310292,0.96
58,0,1887,FL,33:55.3,0,1,0.048931985,0.88
47,0,1159,CA,18:56.9,0,5,0.376662111,0.08
60,0,2351,CA,58:53.7,0,5,0.411004635,0.7
44,1,655,NY,51:03.2,1,5,0.675208484,0.28
43,0,2362,CA,40:29.9,0,5,0.339592253,0.97
42,1,2706,NY,48:49.8,1,5,0.055716391,0.23
49,0,2502,CA,17:38.8,0,5,0.103282974,0.43
42,1,795,FL,28:26.5,0,1,0.317495318,0.88
41,0,2068,IL,28:09.0,0,1,0.393308073,0.73
47,0,1361,CA,57:11.2,0,5,0.468723408,0.48
59,1,1143,CA,27:53.6,1,5,0.693025966,0.66
42,1,2134,IL,26:57.1,0,1,0.100936693,0.68
59,0,2539,IL,59:44.8,0,1,0.826054589,0.48
55,1,1918,IL,49:00.5,0,1,0.651365099,0.89
51,0,2087,TX,22:29.8,0,1,0.087592282,0.15
42,0,1817,FL,20:44.6,0,1,0.803249328,0.33
56,1,2649,CA,47:36.3,1,5,0.012913936,0.45
47,1,1212,CA,47:53.0,1,5,0.702685357,0.41
58,0,1663,CA,52:02.0,0,5,0.740993237,0.74
55,0,1016,CA,15:30.3,0,5,0.738515894,0.26
49,1,482,CA,34:49.6,0,5,0.07493851,0.58
48,1,2644,TX,49:55.4,0,1,0.107924653,0.77
42,1,814,CA,13:18.9,0,5,0.243755349,0.36
53,0,2988,NY,06:56.3,0,5,0.054219709,0.99
55,0,2206,CA,04:47.5,0,5,0.511652148,0.04
58,1,2235,CA,07:14.0,0,5,0.714703763,0.73
47,0,1434,CA,04:22.2,0,5,0.17077174,0.93
50,0,1208,FL,39:43.4,0,1,0.225982005,0.43
56,1,457,IL,02:51.3,1,1,0.639867353,0.2
43,1,2195,CA,18:21.2,1,5,0.087056058,0.18
54,0,2478,NY,02:56.7,0,5,0.61791567,0.68
44,0,1427,CA,37:26.5,0,5,0.048233015,0.84
54,0,1486,IL,18:45.7,0,1,0.87488692,0.26
52,0,1324,NY,28:59.4,0,5,0.365103529,0.76
52,1,1861,FL,35:57.9,1,1,0.457492955,0.13
51,0,2410,NY,26:22.7,0,5,0.601496599,0.37
41,1,1956,IL,11:08.2,1,1,0.570522042,0.11
51,0,1110,FL,23:53.6,0,1,0.398630428,0.53
53,0,1012,IL,10:52.0,0,1,0.661555776,0.1
58,0,878,NY,11:01.2,0,5,0.129870432,0.25
47,0,1398,NY,45:41.2,0,5,0.557233337,0.05
48,1,2974,TX,05:54.9,1,1,0.122992037,0.11
42,0,1360,NY,31:08.2,0,5,0.501895483,0.41
59,1,756,NY,07:10.7,1,5,0.37101324,0.16
43,0,2107,CA,57:30.0,0,5,0.771620884,0.38
49,1,2272,FL,06:00.4,1,1,0.138428869,0.44
58,1,1555,IL,56:59.8,0,1,0.14595158,0.95
48,0,2506,NY,54:59.1,0,5,0.11853441,0.63
50,1,937,NY,45:13.9,0,5,0.027981576,0.89
43,0,2955,FL,10:04.5,0,1,0.748846744,0.56
41,1,610,IL,04:15.3,0,1,0.614867931,0.84
58,0,2556,TX,06:49.1,0,1,0.087540807,0.57
44,0,795,NY,21:54.4,0,5,0.722012931,0.91
40,0,695,FL,47:11.6,0,1,0.054615918,0.99
47,1,855,NY,27:08.2,1,5,0.771593557,0.18
45,1,2008,TX,48:52.0,0,1,0.656317994,0.54
40,0,1239,TX,49:46.3,0,1,0.984222008,0.71
50,1,2044,CA,38:20.3,1,5,0.761932368,0.29
53,1,574,IL,19:33.1,1,1,0.37017947,0.41
60,1,1345,CA,35:53.9,1,5,0.319894151,0.05
40,1,2994,IL,43:48.7,1,1,0.236886097,0.14
40,0,1331,TX,05:02.9,0,1,0.567858055,0.79
45,0,657,TX,41:20.1,0,1,0.490233383,0.19
46,1,2546,CA,31:15.6,1,5,0.935405945,0.28
59,1,2016,IL,39:38.5,1,1,0.249293421,0.29
51,1,1380,FL,06:00.4,1,1,0.800973249,0.33
49,0,1526,IL,38:24.1,0,1,0.596682888,0.16
58,1,1562,TX,39:30.2,0,1,0.759539328,0.93
51,0,1133,NY,49:28.0,0,5,0.953213957,0.68
55,0,2192,NY,44:50.0,0,5,0.605067903,0.94
47,0,1960,CA,16:33.6,0,5,0.86998431,0.97
44,0,2728,FL,02:07.4,0,1,0.115149194,0.33
45,0,1825,IL,04:10.0,0,1,0.228031412,0.92
44,0,2711,FL,45:13.9,0,1,0.156592761,0.55
48,1,1160,CA,08:13.2,0,5,0.268910567,0.6
57,0,1355,CA,33:08.5,0,5,0.766970001,0.25
45,0,1861,CA,52:28.3,0,5,0.880601692,0.88
44,0,750,CA,18:42.9,0,5,0.501618216,0.96
43,0,1544,CA,09:54.8,0,5,0.242574671,0.59
40,1,599,CA,56:49.6,1,5,0.535137049,0.16
41,0,1541,TX,17:37.8,0,1,0.130249907,0.64
46,0,1408,TX,34:42.6,0,1,0.117353714,0.89
43,1,2880,CA,22:57.5,0,5,0.44118357,0.53
51,0,2679,CA,58:36.3,0,5,0.358052912,0.52
50,0,2814,CA,49:31.0,0,5,0.198830489,0.84
40,1,2598,TX,06:33.5,0,1,0.600667097,0.46
52,1,696,CA,21:28.3,0,5,0.989837124,0.74
56,0,720,TX,16:08.7,0,1,0.372995688,0.16
60,0,1257,FL,24:35.7,0,1,0.603029821,0.27
45,0,1870,FL,40:41.7,0,1,0.643069867,0.74
53,1,2592,CA,53:59.9,0,5,0.770473408,0.6
46,0,1976,TX,10:59.2,0,1,0.866203587,0.05
43,1,609,TX,57:30.7,0,1,0.308266253,0.98
52,0,2982,FL,39:02.6,0,1,0.901822179,0.08
58,0,2785,CA,26:02.0,0,5,0.715923954,0.55
57,1,2634,TX,01:20.8,1,1,0.861444187,0.09
59,0,2227,FL,30:02.9,0,1,0.251953697,0.54
40,0,917,CA,24:53.9,0,5,0.426715787,0.79
43,1,1454,NY,35:57.6,0,5,0.134220565,0.66
59,1,1898,FL,52:30.1,1,1,0.317589262,0.27
54,1,1666,NY,25:58.6,0,5,0.265591804,0.62
40,1,1986,TX,03:40.3,0,1,0.151299132,0.32
45,0,1853,NY,46:06.6,0,5,0.82406629,0.84
57,0,2994,NY,03:02.4,0,5,0.384587453,0.13
48,0,1623,TX,22:48.6,0,1,0.579855507,0.01
41,1,1088,TX,39:55.0,1,1,0.696847511,0.14
43,0,2029,FL,21:09.0,0,1,0.459445829,0.37
57,0,1513,NY,57:28.5,0,5,0.254769869,0.54
46,1,2846,CA,49:18.1,1,5,0.362359186,0.1
52,0,2082,IL,01:14.7,0,1,0.13424923,0.11
53,1,1027,TX,09:01.9,1,1,0.453104831,0.24
54,0,894,TX,21:43.1,0,1,0.56923182,0.75
58,0,2839,IL,34:38.9,0,1,0.527317087,0.85
51,0,2891,NY,19:11.4,0,5,0.621998566,0.12
43,1,787,CA,16:04.2,0,5,0.262020359,0.98
42,0,1509,TX,55:17.9,0,1,0.634108812,0.22
46,0,463,IL,14:41.8,0,1,0.239129363,0.41
50,0,1031,NY,27:50.0,0,5,0.592389492,0.31
46,0,1020,TX,09:52.1,0,1,0.497307518,0.28
52,0,2635,CA,30:58.7,0,5,0.14898438,0.77
45,1,600,TX,03:17.4,0,1,0.199080947,0.43
50,0,1410,TX,57:41.2,0,1,0.161140281,0.66
53,0,1060,IL,52:52.3,0,1,0.961833565,0.27
52,1,998,CA,03:56.2,0,5,0.598039865,0.61
45,0,943,TX,17:34.5,0,1,0.402300694,0.66
58,1,1048,IL,37:23.9,0,1,0.496132842,0.72
48,0,1068,FL,19:13.9,0,1,0.855782645,0.75
43,0,1621,CA,43:28.6,0,5,0.541598192,0.36
46,1,2640,CA,53:26.3,1,5,0.990493588,0.07
55,0,939,CA,02:15.1,0,5,0.180807037,0.94
42,0,1054,TX,32:04.1,0,1,0.949596618,0.69
51,1,1935,TX,32:02.8,0,1,0.964211461,0.72
57,1,1172,CA,24:26.8,1,5,0.997719426,0.07
